"item_id","all_edits","bot_edits","anon_edits","human_edits","botXhuman","bot_edits_pc","anon_edits_pc","human_edits_pc","group_size","item_age","item_quality","squaredAnon","showcase"
"Q24337490",57,15,0,42,0.193905817174515,0.263157894736842,0,0.736842105263158,5,331.059479166667,"C",0,0
"Q24337553",44,12,0,32,0.198347107438017,0.272727272727273,0,0.727272727272727,5,331.057164351852,"D",0,0
"Q24345003",12,0,0,12,0,0,0,1,2,330.5184375,"D",0,0
"Q24357705",12,0,0,12,0,0,0,1,2,330.177905092593,"D",0,0
"Q24383077",6,6,0,0,0,1,0,0,2,329.733981481481,"C",0,0
"Q2438462",48,44,0,4,0.0763888888888889,0.916666666666667,0,0.0833333333333333,14,1580.02625,"B",0,0
"Q24385524",9,6,0,3,0.222222222222222,0.666666666666667,0,0.333333333333333,6,329.692743055556,"E",0,0
"Q2439019",54,51,0,3,0.0524691358024691,0.944444444444444,0,0.0555555555555556,13,1580.0206712963,"B",0,0
"Q24394311",4,4,0,0,0,1,0,0,1,329.578333333333,"B",0,0
"Q24395828",4,4,0,0,0,1,0,0,1,329.561631944444,"B",0,0
"Q244",537,116,8,413,0.166134362570179,0.216014897579143,0.0148975791433892,0.769087523277467,145,1645.88659722222,"A",64,0
"Q24401098",3,2,1,0,0,0.666666666666667,0.333333333333333,0,2,329.505104166667,"B",1,0
"Q24404939",4,4,0,0,0,1,0,0,1,329.464363425926,"B",0,0
"Q24406603",12,0,0,12,0,0,0,1,2,329.442777777778,"D",0,0
"Q24408956",2,2,0,0,0,1,0,0,1,329.413032407407,"B",0,0
"Q24411849",12,0,0,12,0,0,0,1,2,329.38287037037,"D",0,0
"Q24420724",4,4,0,0,0,1,0,0,1,329.278287037037,"B",0,0
"Q24427470",12,0,0,12,0,0,0,1,2,329.215555555556,"D",0,0
"Q24471691",12,0,0,12,0,0,0,1,2,327.422743055556,"D",0,0
"Q24471817",12,0,0,12,0,0,0,1,2,327.418587962963,"D",0,0
"Q2447409",6,6,0,0,0,1,0,0,4,1579.9372337963,"E",0,0
"Q245",194,33,7,154,0.135030290147731,0.170103092783505,0.0360824742268041,0.793814432989691,95,1645.88445601852,"C",49,0
"Q24512160",2,0,0,2,0,0,0,1,1,326.557893518519,"E",0,0
"Q24539851",8,3,0,5,0.234375,0.375,0,0.625,4,325.326203703704,"E",0,0
"Q24555264",4,3,0,1,0.1875,0.75,0,0.25,3,324.831550925926,"E",0,0
"Q24564177",84,16,0,68,0.154195011337868,0.19047619047619,0,0.80952380952381,6,324.479756944444,"C",0,0
"Q2456803",45,39,0,6,0.115555555555556,0.866666666666667,0,0.133333333333333,14,1579.849375,"B",0,0
"Q24568537",5,4,0,1,0.16,0.8,0,0.2,3,324.164444444444,"E",0,0
"Q24572394",4,3,0,1,0.1875,0.75,0,0.25,3,323.697418981481,"E",0,0
"Q24582082",1,1,0,0,0,1,0,0,1,322.137407407407,"C",0,0
"Q24584134",1,1,0,0,0,1,0,0,1,322.101516203704,"C",0,0
"Q24586170",1,1,0,0,0,1,0,0,1,322.068078703704,"B",0,0
"Q24589280",1,1,0,0,0,1,0,0,1,322.012708333333,"B",0,0
"Q24593497",1,1,0,0,0,1,0,0,1,321.942002314815,"B",0,0
"Q24594832",1,1,0,0,0,1,0,0,1,321.922083333333,"B",0,0
"Q246",285,49,8,228,0.137543859649123,0.171929824561404,0.0280701754385965,0.8,125,1645.88418981481,"C",64,0
"Q24603706",44,13,0,31,0.208161157024793,0.295454545454545,0,0.704545454545455,5,321.807280092593,"C",0,0
"Q24611619",66,15,0,51,0.175619834710744,0.227272727272727,0,0.772727272727273,5,321.704664351852,"C",0,0
"Q24612236",1,1,0,0,0,1,0,0,1,321.697476851852,"C",0,0
"Q24614389",86,15,0,71,0.143996755002704,0.174418604651163,0,0.825581395348837,6,321.668738425926,"C",0,0
"Q24628543",1,1,0,0,0,1,0,0,1,321.497106481481,"C",0,0
"Q24631962",4,2,0,2,0.25,0.5,0,0.5,3,321.381550925926,"E",0,0
"Q24635329",37,14,0,23,0.235208181154127,0.378378378378378,0,0.621621621621622,5,321.218969907407,"C",0,0
"Q2464595",79,66,0,13,0.137477968274315,0.835443037974684,0,0.164556962025316,26,1579.77403935185,"C",0,0
"Q24651001",48,11,0,37,0.176649305555556,0.229166666666667,0,0.770833333333333,5,320.268321759259,"C",0,0
"Q24652429",65,13,0,52,0.16,0.2,0,0.8,5,320.226643518519,"C",0,0
"Q24652864",77,14,0,63,0.148760330578512,0.181818181818182,0,0.818181818181818,6,320.208553240741,"C",0,0
"Q24656929",5,4,0,1,0.16,0.8,0,0.2,3,320.082430555556,"E",0,0
"Q24661456",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,319.610300925926,"E",0,0
"Q24664178",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,319.328819444444,"E",0,0
"Q24669504",30,10,0,20,0.222222222222222,0.333333333333333,0,0.666666666666667,5,318.998483796296,"C",0,0
"Q246751",29,25,0,4,0.118906064209275,0.862068965517241,0,0.137931034482759,13,1613.37959490741,"C",0,0
"Q24676573",46,13,0,33,0.202741020793951,0.282608695652174,0,0.717391304347826,5,318.804618055556,"D",0,0
"Q24678828",38,13,0,25,0.225069252077562,0.342105263157895,0,0.657894736842105,5,318.757060185185,"C",0,0
"Q24680765",5,0,0,5,0,0,0,1,2,318.708043981481,"E",0,0
"Q24695192",5,2,0,3,0.24,0.4,0,0.6,3,318.120023148148,"E",0,0
"Q24723189",4,4,0,0,0,1,0,0,1,314.148032407407,"D",0,0
"Q24728750",19,19,0,0,0,1,0,0,2,313.787731481482,"D",0,0
"Q24756457",10,0,0,10,0,0,0,1,2,312.638391203704,"D",0,0
"Q24760411",12,0,0,12,0,0,0,1,2,312.483287037037,"D",0,0
"Q24779935",2,2,0,0,0,1,0,0,1,312.139884259259,"E",0,0
"Q24790952",10,0,0,10,0,0,0,1,2,311.869953703704,"D",0,0
"Q24799723",49,14,0,35,0.204081632653061,0.285714285714286,0,0.714285714285714,5,311.644027777778,"C",0,0
"Q24802363",30,13,0,17,0.245555555555556,0.433333333333333,0,0.566666666666667,5,311.567731481481,"D",0,0
"Q24804409",33,3,0,30,0.0826446280991736,0.0909090909090909,0,0.909090909090909,5,311.509074074074,"E",0,0
"Q24819723",5,5,0,0,0,1,0,0,2,310.285428240741,"E",0,0
"Q24822524",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,2,310.198043981481,"E",0,0
"Q24834785",10,0,0,10,0,0,0,1,2,309.756388888889,"D",0,0
"Q24846275",2,0,0,2,0,0,0,1,2,309.500451388889,"E",0,0
"Q24861508",1,0,0,1,0,0,0,1,1,309.186875,"E",0,0
"Q24870898",1,0,0,1,0,0,0,1,1,309.168819444444,"E",0,0
"Q24873039",1,0,0,1,0,0,0,1,1,309.164583333333,"E",0,0
"Q24874853",1,0,0,1,0,0,0,1,1,309.1615625,"E",0,0
"Q24875088",2,0,0,2,0,0,0,1,2,309.161099537037,"E",0,0
"Q24908290",1,0,0,1,0,0,0,1,1,308.712210648148,"E",0,0
"Q2491346",2,1,0,1,0.25,0.5,0,0.5,2,1579.48034722222,"E",0,0
"Q24913618",2,0,0,2,0,0,0,1,2,308.702800925926,"E",0,0
"Q2493609",1,1,0,0,0,1,0,0,1,1579.4590162037,"E",0,0
"Q24949040",1,0,0,1,0,0,0,1,1,308.564976851852,"E",0,0
"Q24975888",1,0,0,1,0,0,0,1,1,308.457349537037,"E",0,0
"Q25",528,71,15,442,0.112567435720845,0.134469696969697,0.0284090909090909,0.837121212121212,190,1646.21982638889,"A",225,0
"Q250",295,36,18,241,0.0996954898017811,0.122033898305085,0.0610169491525424,0.816949152542373,125,1645.88332175926,"C",324,0
"Q25036994",1,0,0,1,0,0,0,1,1,307.630358796296,"E",0,0
"Q25104256",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,3,307.238240740741,"E",0,0
"Q25110976",2,0,0,2,0,0,0,1,2,307.189606481481,"E",0,0
"Q25111491",1,0,0,1,0,0,0,1,1,307.185162037037,"E",0,0
"Q25118904",8,4,0,4,0.25,0.5,0,0.5,4,307.032743055556,"E",0,0
"Q251219",52,42,0,10,0.155325443786982,0.807692307692308,0,0.192307692307692,28,1613.31032407407,"C",0,0
"Q25125003",9,4,0,5,0.246913580246914,0.444444444444444,0,0.555555555555556,4,306.825393518519,"D",0,0
"Q2514435",2,1,0,1,0.25,0.5,0,0.5,2,1579.25515046296,"E",0,0
"Q25160121",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,306.481770833333,"E",0,0
"Q251611",375,346,1,28,0.0688924444444445,0.922666666666667,0.00266666666666667,0.0746666666666667,29,1613.30574074074,"C",1,0
"Q25181972",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,305.813518518518,"E",0,0
"Q25191320",9,6,0,3,0.222222222222222,0.666666666666667,0,0.333333333333333,3,305.705428240741,"E",0,0
"Q252",902,199,74,629,0.153847572037502,0.220620842572062,0.082039911308204,0.697339246119734,193,1645.88002314815,"A",5476,0
"Q25201256",24,24,0,0,0,1,0,0,5,305.562881944444,"C",0,0
"Q2520983",46,43,0,3,0.0609640831758034,0.934782608695652,0,0.0652173913043478,12,1579.17229166667,"C",0,0
"Q252166",48,31,0,17,0.228732638888889,0.645833333333333,0,0.354166666666667,22,1613.29982638889,"C",0,0
"Q25218965",1,0,0,1,0,0,0,1,1,305.421238425926,"E",0,0
"Q25256845",66,11,0,55,0.138888888888889,0.166666666666667,0,0.833333333333333,4,304.930787037037,"C",0,0
"Q25259038",29,8,0,21,0.199762187871581,0.275862068965517,0,0.724137931034483,4,304.819699074074,"D",0,0
"Q25260610",6,2,0,4,0.222222222222222,0.333333333333333,0,0.666666666666667,2,304.704988425926,"E",0,0
"Q25263772",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,304.620358796296,"E",0,0
"Q25279070",9,7,0,2,0.172839506172839,0.777777777777778,0,0.222222222222222,4,304.069872685185,"E",0,0
"Q25283196",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,304.007106481481,"E",0,0
"Q25293446",15,0,0,15,0,0,0,1,3,303.627731481481,"D",0,0
"Q253",117,12,4,101,0.0885382423843962,0.102564102564103,0.0341880341880342,0.863247863247863,44,1645.87761574074,"C",16,0
"Q25344924",8,3,0,5,0.234375,0.375,0,0.625,5,301.610752314815,"D",0,0
"Q2534731",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,1579.01545138889,"E",0,0
"Q25369096",18,3,0,15,0.138888888888889,0.166666666666667,0,0.833333333333333,2,301.262777777778,"D",0,0
"Q25373243",18,3,0,15,0.138888888888889,0.166666666666667,0,0.833333333333333,2,301.206736111111,"D",0,0
"Q25381885",4,1,0,3,0.1875,0.25,0,0.75,4,300.703240740741,"E",0,0
"Q25391473",17,3,0,14,0.145328719723183,0.176470588235294,0,0.823529411764706,2,300.663171296296,"D",0,0
"Q25396856",2,0,0,2,0,0,0,1,2,300.640520833333,"E",0,0
"Q25397890",3,0,0,3,0,0,0,1,2,300.636643518518,"E",0,0
"Q25399696",1,0,0,1,0,0,0,1,1,300.610636574074,"E",0,0
"Q254",1037,268,179,590,0.147037900478812,0.258437801350048,0.172613307618129,0.568948891031823,305,1645.86896990741,"A",32041,0
"Q25406346",3,1,0,2,0.222222222222222,0.333333333333333,0,0.666666666666667,3,300.588402777778,"E",0,0
"Q25409600",2,0,0,2,0,0,0,1,2,300.578090277778,"E",0,0
"Q25412839",1,0,0,1,0,0,0,1,1,300.564386574074,"E",0,0
"Q25422078",1,0,0,1,0,0,0,1,1,300.480671296296,"E",0,0
"Q25423809",1,0,0,1,0,0,0,1,1,300.472280092593,"E",0,0
"Q2542405",46,25,0,21,0.248109640831758,0.543478260869565,0,0.456521739130435,15,1578.92331018519,"C",0,0
"Q25425719",1,0,0,1,0,0,0,1,1,300.465497685185,"E",0,0
"Q25429543",1,0,0,1,0,0,0,1,1,300.453402777778,"E",0,0
"Q2543038",1,0,0,1,0,0,0,1,1,1578.9165625,"E",0,0
"Q25434090",1,0,0,1,0,0,0,1,1,300.440011574074,"E",0,0
"Q25436438",1,0,0,1,0,0,0,1,1,300.432997685185,"E",0,0
"Q2544014",31,23,0,8,0.191467221644121,0.741935483870968,0,0.258064516129032,15,1578.90700231481,"D",0,0
"Q25440736",1,0,0,1,0,0,0,1,1,300.421157407407,"E",0,0
"Q25441990",8,5,0,3,0.234375,0.625,0,0.375,3,300.416076388889,"D",0,0
"Q25442422",1,0,0,1,0,0,0,1,1,300.414594907407,"E",0,0
"Q25443036",2,0,0,2,0,0,0,1,2,300.412673611111,"E",0,0
"Q25443043",1,0,0,1,0,0,0,1,1,300.412662037037,"E",0,0
"Q25457054",1,0,0,1,0,0,0,1,1,300.352777777778,"E",0,0
"Q25459743",1,0,0,1,0,0,0,1,1,300.346134259259,"E",0,0
"Q25466950",1,0,0,1,0,0,0,1,1,300.329606481482,"E",0,0
"Q25469298",13,3,0,10,0.177514792899408,0.230769230769231,0,0.769230769230769,11,300.322685185185,"E",0,0
"Q25469455",1,0,0,1,0,0,0,1,1,300.322268518519,"E",0,0
"Q25479139",1,0,0,1,0,0,0,1,1,300.277256944444,"E",0,0
"Q25481679",1,0,0,1,0,0,0,1,1,300.253831018518,"E",0,0
"Q25483621",2,0,0,2,0,0,0,1,2,300.244907407407,"E",0,0
"Q25486138",1,0,0,1,0,0,0,1,1,300.236678240741,"E",0,0
"Q25489958",1,0,0,1,0,0,0,1,1,300.223356481481,"E",0,0
"Q2549856",31,15,0,16,0.249739854318418,0.483870967741935,0,0.516129032258065,18,1578.84568287037,"C",0,0
"Q25499045",1,0,0,1,0,0,0,1,1,300.192569444444,"E",0,0
"Q2550129",44,13,0,31,0.208161157024793,0.295454545454545,0,0.704545454545455,17,1578.84209490741,"C",0,0
"Q25501958",1,0,0,1,0,0,0,1,1,300.183622685185,"E",0,0
"Q25504803",1,0,0,1,0,0,0,1,1,300.174247685185,"E",0,0
"Q25506703",1,0,0,1,0,0,0,1,1,300.166909722222,"E",0,0
"Q25510673",4,2,0,2,0.25,0.5,0,0.5,3,300.145324074074,"E",0,0
"Q25511155",2,0,0,2,0,0,0,1,2,300.144074074074,"E",0,0
"Q25514877",1,0,0,1,0,0,0,1,1,299.747349537037,"E",0,0
"Q25515388",1,0,0,1,0,0,0,1,1,299.74537037037,"E",0,0
"Q25528046",1,0,0,1,0,0,0,1,1,299.693078703704,"E",0,0
"Q25533269",1,0,0,1,0,0,0,1,1,299.632106481481,"E",0,0
"Q25534310",1,0,0,1,0,0,0,1,1,299.626863425926,"E",0,0
"Q25535383",7,0,0,7,0,0,0,1,3,299.61755787037,"E",0,0
"Q25545127",1,0,0,1,0,0,0,1,1,299.571053240741,"E",0,0
"Q25551338",1,0,0,1,0,0,0,1,1,299.506180555556,"E",0,0
"Q25552241",1,0,0,1,0,0,0,1,1,299.50349537037,"E",0,0
"Q25554978",5,0,0,5,0,0,0,1,2,299.492407407407,"E",0,0
"Q25557371",1,0,0,1,0,0,0,1,1,299.483425925926,"E",0,0
"Q25557892",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,3,299.482349537037,"E",0,0
"Q25561208",1,0,0,1,0,0,0,1,1,299.474398148148,"E",0,0
"Q25565394",2,0,0,2,0,0,0,1,2,299.465520833333,"E",0,0
"Q25565603",1,0,0,1,0,0,0,1,1,299.464965277778,"E",0,0
"Q25570084",1,0,0,1,0,0,0,1,1,299.456076388889,"E",0,0
"Q25570711",1,0,0,1,0,0,0,1,1,299.454710648148,"E",0,0
"Q25571932",1,0,0,1,0,0,0,1,1,299.446805555556,"E",0,0
"Q25572003",1,0,0,1,0,0,0,1,1,299.446666666667,"E",0,0
"Q25574295",1,0,0,1,0,0,0,1,1,299.44212962963,"E",0,0
"Q25575501",1,0,0,1,0,0,0,1,1,299.438263888889,"E",0,0
"Q25575648",1,0,0,1,0,0,0,1,1,299.437349537037,"E",0,0
"Q25575800",1,0,0,1,0,0,0,1,1,299.436886574074,"E",0,0
"Q25586422",1,0,0,1,0,0,0,1,1,299.396597222222,"E",0,0
"Q25589200",1,0,0,1,0,0,0,1,1,299.391087962963,"E",0,0
"Q25592937",1,0,0,1,0,0,0,1,1,299.38337962963,"E",0,0
"Q25592938",1,0,0,1,0,0,0,1,1,299.383368055556,"E",0,0
"Q25593001",1,0,0,1,0,0,0,1,1,299.383229166667,"E",0,0
"Q256",451,54,9,388,0.103008343125157,0.119733924611973,0.0199556541019956,0.860310421286031,148,1645.83164351852,"B",81,0
"Q25601524",1,0,0,1,0,0,0,1,1,299.317627314815,"E",0,0
"Q25605900",1,0,0,1,0,0,0,1,1,299.301736111111,"E",0,0
"Q25607332",1,0,0,1,0,0,0,1,1,299.2971875,"E",0,0
"Q25611745",1,0,0,1,0,0,0,1,1,299.282777777778,"E",0,0
"Q25611799",1,0,0,1,0,0,0,1,1,299.282627314815,"E",0,0
"Q25613848",1,0,0,1,0,0,0,1,1,299.264918981481,"E",0,0
"Q25614208",1,0,0,1,0,0,0,1,1,299.263831018519,"E",0,0
"Q25617172",1,0,0,1,0,0,0,1,1,299.237986111111,"E",0,0
"Q25620101",1,0,0,1,0,0,0,1,1,299.217627314815,"E",0,0
"Q25622047",1,0,0,1,0,0,0,1,1,299.205266203704,"E",0,0
"Q25625397",1,0,0,1,0,0,0,1,1,299.185497685185,"E",0,0
"Q25634142",1,0,0,1,0,0,0,1,1,298.755381944444,"E",0,0
"Q25636129",1,0,0,1,0,0,0,1,1,298.739826388889,"E",0,0
"Q25643655",1,0,0,1,0,0,0,1,1,298.68349537037,"E",0,0
"Q2565179",35,31,0,4,0.101224489795918,0.885714285714286,0,0.114285714285714,12,1578.68189814815,"B",0,0
"Q25652553",1,0,0,1,0,0,0,1,1,298.563043981481,"E",0,0
"Q25653956",4,4,0,0,0,1,0,0,1,298.548865740741,"E",0,0
"Q25656285",1,0,0,1,0,0,0,1,1,298.53568287037,"E",0,0
"Q25657060",1,0,0,1,0,0,0,1,1,298.528854166667,"E",0,0
"Q25660276",1,0,0,1,0,0,0,1,1,298.496122685185,"E",0,0
"Q25664377",1,0,0,1,0,0,0,1,1,298.461435185185,"E",0,0
"Q25665544",1,0,0,1,0,0,0,1,1,298.449386574074,"E",0,0
"Q25677595",1,0,0,1,0,0,0,1,1,298.368958333333,"E",0,0
"Q25682692",1,0,0,1,0,0,0,1,1,298.326331018519,"E",0,0
"Q25682698",7,1,0,6,0.122448979591837,0.142857142857143,0,0.857142857142857,4,298.326284722222,"E",0,0
"Q25684739",1,0,0,1,0,0,0,1,1,298.317847222222,"E",0,0
"Q25684962",1,0,0,1,0,0,0,1,1,298.317233796296,"E",0,0
"Q25686513",1,0,0,1,0,0,0,1,1,298.306412037037,"E",0,0
"Q25695093",1,0,0,1,0,0,0,1,1,298.187303240741,"E",0,0
"Q257",94,18,0,76,0.154821186057039,0.191489361702128,0,0.808510638297872,50,1645.8087037037,"C",0,0
"Q25732716",13,13,0,0,0,1,0,0,1,296.279525462963,"E",0,0
"Q2576949",75,69,0,6,0.0736,0.92,0,0.08,19,1578.56527777778,"B",0,0
"Q2578150",50,46,0,4,0.0736,0.92,0,0.08,17,1578.55403935185,"B",0,0
"Q2581528",31,17,1,13,0.22996878251821,0.548387096774194,0.032258064516129,0.419354838709677,14,1578.51325231481,"C",1,0
"Q25823011",11,3,0,8,0.198347107438017,0.272727272727273,0,0.727272727272727,4,294.546238425926,"C",0,0
"Q25865767",12,1,0,11,0.0763888888888889,0.0833333333333333,0,0.916666666666667,2,292.572986111111,"D",0,0
"Q2588193",40,39,0,1,0.024375,0.975,0,0.025,12,1578.43349537037,"C",0,0
"Q25907385",45,3,0,42,0.0622222222222222,0.0666666666666667,0,0.933333333333333,3,290.621875,"D",0,0
"Q26",432,61,16,355,0.116035450960219,0.141203703703704,0.037037037037037,0.821759259259259,160,1646.2194212963,"C",256,0
"Q260",383,80,6,297,0.161975335573901,0.2088772845953,0.0156657963446475,0.775456919060052,100,1645.53596064815,"B",36,0
"Q261",487,48,15,424,0.0858122267244033,0.0985626283367557,0.0308008213552361,0.870636550308008,93,1645.53509259259,"A",225,0
"Q2612407",43,41,0,2,0.0443482963764197,0.953488372093023,0,0.0465116279069767,13,1578.10209490741,"C",0,0
"Q26185423",1,0,0,1,0,0,0,1,1,277.2228125,"E",0,0
"Q262",734,121,30,583,0.130936824833505,0.164850136239782,0.0408719346049046,0.794277929155313,197,1645.52625,"A",900,0
"Q26212868",2,1,0,1,0.25,0.5,0,0.5,2,272.329710648148,"E",0,0
"Q2623289",330,322,0,8,0.0236547291092746,0.975757575757576,0,0.0242424242424242,10,1577.92702546296,"D",0,0
"Q26268961",25,23,0,2,0.0736,0.92,0,0.08,5,260.392627314815,"C",0,0
"Q26270391",23,0,0,23,0,0,0,1,2,259.838796296296,"D",0,0
"Q26273802",14,14,0,0,0,1,0,0,1,259.300486111111,"D",0,0
"Q263",277,30,19,228,0.0891449126145265,0.108303249097473,0.0685920577617329,0.823104693140794,119,1645.51581018519,"C",361,0
"Q2630457",28,25,0,3,0.0956632653061224,0.892857142857143,0,0.107142857142857,12,1577.81194444444,"C",0,0
"Q26327737",12,12,0,0,0,1,0,0,1,257.688541666667,"D",0,0
"Q26331843",3,0,0,3,0,0,0,1,1,257.546469907407,"E",0,0
"Q26332230",3,0,0,3,0,0,0,1,1,257.531122685185,"E",0,0
"Q26332660",22,4,0,18,0.148760330578512,0.181818181818182,0,0.818181818181818,3,257.516828703704,"D",0,0
"Q2633353",25,24,0,1,0.0384,0.96,0,0.04,9,1577.77165509259,"C",0,0
"Q2633445",30,27,2,1,0.03,0.9,0.0666666666666667,0.0333333333333333,11,1577.77023148148,"C",4,0
"Q26335291",3,0,0,3,0,0,0,1,1,257.367430555556,"D",0,0
"Q26343068",11,11,0,0,0,1,0,0,1,257.244270833333,"D",0,0
"Q26357205",16,0,0,16,0,0,0,1,1,257.092881944444,"D",0,0
"Q26361039",11,11,0,0,0,1,0,0,1,257.066006944444,"D",0,0
"Q26363359",16,0,0,16,0,0,0,1,1,257.048483796296,"D",0,0
"Q26370069",23,0,0,23,0,0,0,1,1,256.987662037037,"D",0,0
"Q26375731",16,0,0,16,0,0,0,1,1,256.951284722222,"D",0,0
"Q26382460",11,11,0,0,0,1,0,0,1,256.825081018519,"D",0,0
"Q26389283",11,11,0,0,0,1,0,0,1,256.600069444444,"D",0,0
"Q26396639",12,12,0,0,0,1,0,0,1,256.415115740741,"D",0,0
"Q26399465",11,11,0,0,0,1,0,0,1,256.314236111111,"D",0,0
"Q264",151,18,11,122,0.0963115652822245,0.119205298013245,0.0728476821192053,0.80794701986755,74,1645.51438657407,"C",121,0
"Q26401539",11,11,0,0,0,1,0,0,1,256.241412037037,"D",0,0
"Q26410275",11,11,0,0,0,1,0,0,1,255.948865740741,"D",0,0
"Q26412550",11,11,0,0,0,1,0,0,1,255.871423611111,"D",0,0
"Q26426308",11,11,0,0,0,1,0,0,1,255.419814814815,"D",0,0
"Q26439157",12,12,0,0,0,1,0,0,1,254.999988425926,"D",0,0
"Q26443014",12,12,0,0,0,1,0,0,1,254.859398148148,"D",0,0
"Q264460",81,49,0,32,0.238987959152568,0.604938271604938,0,0.395061728395062,30,1613.12140046296,"C",0,0
"Q26459424",11,11,0,0,0,1,0,0,1,254.320185185185,"D",0,0
"Q26478553",11,11,0,0,0,1,0,0,1,253.732465277778,"E",0,0
"Q26478618",11,11,0,0,0,1,0,0,1,253.730162037037,"D",0,0
"Q26492489",11,11,0,0,0,1,0,0,1,253.247233796296,"D",0,0
"Q265",589,116,9,464,0.155147713744628,0.196943972835314,0.0152801358234295,0.787775891341256,162,1645.49590277778,"A",81,0
"Q2650488",48,40,0,8,0.138888888888889,0.833333333333333,0,0.166666666666667,20,1577.55861111111,"B",0,0
"Q26519017",1,1,0,0,0,1,0,0,1,253.057581018519,"D",0,0
"Q26523427",1,1,0,0,0,1,0,0,1,253.039768518519,"D",0,0
"Q26553290",2,2,0,0,0,1,0,0,1,252.914375,"D",0,0
"Q26557860",2,2,0,0,0,1,0,0,1,252.895555555556,"D",0,0
"Q26559192",1,1,0,0,0,1,0,0,1,252.889872685185,"D",0,0
"Q26574370",2,2,0,0,0,1,0,0,1,252.825983796296,"D",0,0
"Q26576008",2,2,0,0,0,1,0,0,1,252.819386574074,"D",0,0
"Q26579395",1,1,0,0,0,1,0,0,1,252.805428240741,"D",0,0
"Q26583812",1,1,0,0,0,1,0,0,1,252.786747685185,"D",0,0
"Q26583855",1,1,0,0,0,1,0,0,1,252.786574074074,"D",0,0
"Q26595068",1,1,0,0,0,1,0,0,1,252.738414351852,"D",0,0
"Q266",215,95,5,115,0.236343969713359,0.441860465116279,0.0232558139534884,0.534883720930233,71,1645.49554398148,"A",25,0
"Q26614286",1,1,0,0,0,1,0,0,1,252.656539351852,"D",0,0
"Q2667350",42,40,0,2,0.0453514739229025,0.952380952380952,0,0.0476190476190476,13,1577.23518518519,"B",0,0
"Q26700457",14,9,0,5,0.229591836734694,0.642857142857143,0,0.357142857142857,2,250.128402777778,"D",0,0
"Q26701261",11,0,0,11,0,0,0,1,3,249.977696759259,"D",0,0
"Q26718256",3,2,0,1,0.222222222222222,0.666666666666667,0,0.333333333333333,2,245.869155092593,"E",0,0
"Q2673755",30,15,0,15,0.25,0.5,0,0.5,19,1577.10258101852,"C",0,0
"Q26747217",46,5,0,41,0.0968809073724008,0.108695652173913,0,0.891304347826087,5,242.94037037037,"C",0,0
"Q26748761",236,12,0,224,0.048261993679977,0.0508474576271186,0,0.949152542372881,5,242.901759259259,"C",0,0
"Q26749369",68,13,0,55,0.154628027681661,0.191176470588235,0,0.808823529411765,6,242.881666666667,"C",0,0
"Q26750873",194,11,0,183,0.0534860240195557,0.0567010309278351,0,0.943298969072165,5,242.85318287037,"C",0,0
"Q26760062",10,2,0,8,0.16,0.2,0,0.8,3,242.411493055556,"D",0,0
"Q26762168",2,2,0,0,0,1,0,0,1,242.164965277778,"E",0,0
"Q26774413",17,0,0,17,0,0,0,1,2,241.29087962963,"C",0,0
"Q26776127",31,12,0,19,0.237252861602497,0.387096774193548,0,0.612903225806452,5,241.226458333333,"C",0,0
"Q26777671",284,12,0,272,0.040468161079151,0.0422535211267606,0,0.957746478873239,5,241.106296296296,"C",0,0
"Q26780087",2,2,0,0,0,1,0,0,1,240.998240740741,"E",0,0
"Q26783968",34,10,0,24,0.207612456747405,0.294117647058824,0,0.705882352941177,4,240.745844907407,"C",0,0
"Q26786390",4,4,0,0,0,1,0,0,2,240.706342592593,"E",0,0
"Q26787325",20,2,0,18,0.09,0.1,0,0.9,3,240.673009259259,"D",0,0
"Q26795942",2,2,0,0,0,1,0,0,1,239.997858796296,"E",0,0
"Q26797453",60,12,0,48,0.16,0.2,0,0.8,4,239.924814814815,"D",0,0
"Q26799843",202,15,0,187,0.0687432604646603,0.0742574257425743,0,0.925742574257426,6,239.846099537037,"C",0,0
"Q268",331,83,2,246,0.18636193536021,0.250755287009063,0.00604229607250755,0.743202416918429,103,1645.48719907407,"C",4,0
"Q26809787",6,6,0,0,0,1,0,0,2,239.150347222222,"E",0,0
"Q268145",58,35,0,23,0.239298454221165,0.603448275862069,0,0.396551724137931,27,1613.06546296296,"C",0,0
"Q26819404",5,2,0,3,0.24,0.4,0,0.6,2,238.49681712963,"E",0,0
"Q26822070",42,10,0,32,0.18140589569161,0.238095238095238,0,0.761904761904762,3,238.145671296296,"C",0,0
"Q26822633",376,12,0,364,0.0308963331824355,0.0319148936170213,0,0.968085106382979,5,237.956979166667,"C",0,0
